,id,sentiment,review
111,112,7,mjög sérstakur mynd quirky mjög fyndinn jack black venjulega wacky karakter gera alltaf vel mos defa sanna enn aftur vera ekki bara_NEG rappar_NEG langa_NEG prófa_NEG vera_NEG leikari_NEG góður_NEG leikari_NEG hafa reyndar mega sleppa hafa danny glover smámæltanmálhaltur vera svona örlítið bögga ekki alveg_NEG tilgangur_NEG það_NEG feel goodur movie alveg dýr skógur vinur hjálpa að
112,113,9,algjör snilld fáránlega fyndinn mynd jimur carrey ess sinn maður vera oft alveg hláturskast alltaf hressandi ekki nógur_NEG oft_NEG bíómynd_NEG vera_NEG svona_NEG sprenghlægilegur_NEG jim carrey svona silly spontaneous alveg gera góður hlutur
113,114,7,mjög kúl mynd guy ritchie virða vera koma aftur kannski ekki alveg_NEG jafn_NEG góður_NEG lock_NEG stock and two smoking barrel snatch mjög svalur action mynd gamall guy ritchie stíll nýr trickum flottur klipping töff sjónarhorn mjög skemmtilegur persóna glettilega fyndinn kafli
114,115,6,ágætlega spennandi mynd frekar formúlukennd brillíandur handrit detta smá screameltingaleikur lokinn wes craven leikstýra nettur thriller
115,116,6,ágætur mynd vera ekki fíll_NEG saga_NEG tætla_NEG mjög flott myndataka fullur skemmtilegur loftmyndataka
116,117,6,fínn hryllingsmynd spenna stigmagna klassískur eltingaleikur nettur húmor ganga milli
117,118,7,fucking creepy mynd crazy psycho hrollvekja fullur spennuthriller bú atriði
118,119,6,the onion snilld síður oft mjög fyndinn fake frétta video klippa vera líka algjör snilld mynd svona blanda skets fyndinn rosalega mikill sprenghlægilegur atriði mynd vera líka smá vandræði vera taka enda vera gefa straighttodvdur ár mikill wikipedia
119,120,6,fyndinn breskur húmor skemmtilegur vitleysa
120,121,8,sérstakur mynd frekar artýr eiginlega svolítið abstraktur sérstakur stíll mynd blinda blina fólk vera senur oft mjög hvítur eiginlega overexposea mjög vel gerður mynd líta vel út slatti þekkja leikari ekt svona listrænn mynd leikari vilja taka þáttur kúl taka þáttur svona öðruvísi mynd ég ekki alveg_NEG viss_NEG hvar_NEG eiga_NEG gera_NEG eiginlega_NEG eiga_NEG gera_NEG framtíð_NEG partur vera tókíó partur new yorkur partur brasilía tala enska einstaka tala líkur spænskur umferðarskilti enskur bílnúmer ekki bandarískur_NEG frekar evrópsksuðuramerískur ah ok skv. wikipedia the producers were able to acquire right with the condition thatur the filmur would be setja in ur unrecognizable city kúl nokkur áhugaverður pæling varða hversu mikill líf maður breyta maður verða blindur
121,122,5,áhugaverður pæling mynd byggja stemmning london sprenging frábær leikur ganga vera tónlisti ekki alveg_NEG nógur_NEG góður_NEG ekki nógur_NEG passand_NEG aðeins s kæfa stundum samtal ágætlega spennandi kafli
122,123,8,mjög góður mynd drami alveg gegn mjög góður leikur flottur mynd góður leikstjórn flottur cinematography áhugaverður saga maður fá svona smátt smátt viti raun ganga afhverju
123,124,5,týpískur zombiemynd reyndar súper zombies hlaupa hratt geta stökkva háttur frekar þunnur handrit ágætur spenna samt
124,125,6,klassískur bull vitleysa mjög fyndinn lítill svartur strákur vera algjör snillingur bada ass gaja maður þurfa greinilega fara larpa harka fjör
125,126,5,uh yeah alltaf sjarmerandi new york mynd
126,127,6,temmilega indiearty mynd fyndinn áhugaverður mynd áhugaverður titill
127,128,7,pjúra geðveikur fylgja justice dagur vera túr norðurameríkur gaspard xavier alveg taka rokkstjörnupakki þessi frekar hratt klipping stundum maður vera bara horfa mjög langur tónlistarmyndband byssubrjálaður tour manager hún bouchon líka frekar sérstakur karakter
128,129,9,mjög góður mynd mjög flottur flottur myndataka vel leikstýrður góður saga fyndinn spennandi vel leikinn já vegur mjög góður mynd staður stelpa latikur s.s. freida pinto alveg skuggalega fallegur maður hljóta sjá fullur kvikmynd framtíð
129,130,3,úff bara slæmur mynd munu maður vita lélegur horfa bara hlæja lélegur temmilega illa leikinn handrit hafa vera henda auglýsingahlé two and a hjálfa men meika ekki sens_NEG kafli_NEG
130,131,6,krakki rugl frekar magnaður mynd algjör indielowbudget fílinga myndataka svolítill vera heimildamynd oft leikurinnsamtöl vera bara spuni vera líklega markmið larryja clark hafa raunverulegur
131,132,7,góður mynd kúl stríðsmynd spennandi maður vita vegur hvernig munu fullur góður leikari leikumgjörð búningur umhverfi o.s.frv. mjög flottur vandaður mynd líta vel út
132,133,7,góður saga áhugaverður pæling flottur vandaður mynd eiga kannski ekki koma_NEG óvart_NEG mynd_NEG fjalla_NEG ævi_NEG persóna_NEG vera_NEG tæplega_NEG tími_NEG
133,134,3,úff temmilega stupidur mynd algjör frat boyja mynd brjóst prumphúmor hellingur þekkja nafn hafa greinilega vilja leika aðeins flippa fífla ákveða búi svona illa súr mynd gaman sería misfyndinn skets mjög laus söguþráður
134,135,8,mjög kúl mynd harka actionthriller góður spenna mynd vera mjög international taka heim sérstaklega skemmtilegur sjá staður munu maður hafa vera tjilla tíman atriði guggenheimur safn vera algjör snilld finna frekar impressive mynd líta vel út flottur áferð vandaður mynd
135,136,8,clint eastwood ennþá badass kúl mynd góður saga vera sinn nettur dirty harryja taktur sérstaklega skipti droppa alveg killer lína ever notice how you come across somebody once in a while you shouldnt have fucked with that me vel gerð vandaður mynd búa maður ekki clint_NEG eastwood_NEG bakvið_NEG stýri_NEG já vera líka íslenskur stuttmynd aldrei stríð_NEG ísla_NEG áhugaverður_NEG pæling_NEG munu_NEG fara_NEG stríð_NEG ég_NEG borgarastyrjöld líta vel út alltaf gaman sjá íslenskur stuttmynd
136,137,7,temmilega scary mynd kúl zombie thriller s.s. mynd quarantine byggð á nettur blairwitch project cloverfieldur fílinga maður bara myndavél camera gaur fréttastofa á
137,138,5,sérstakur mynd mikill indie bragur kosta bara búa til oft sjónvarpsþættikvikmynd vera ferðast afturframur tími mynd svona nett ruglingslegur kafli graf útskýra smá vera vita hlutur maður ekki alveg_NEG viss_NEG gera_NEG vissulega áhugaverður pæling skemmtilegur sjá mynd gerður svona lítill peningur
138,139,7,töff mynd mjög flottur nóg ofbeldi vera skafa það nóg blóð maður heyra bein brotinn
139,140,8,mjög kúl mynd s.s. konar heimildamynd soulwax virkilega flottur mikið vision nett cinematography gangur kick ass tónlist ekki oft_NEG maður_NEG hálf_NEG dansandi_NEG maður_NEG horfa_NEG kvikmynd_NEG vita leyti svipaður justice heimildamynd töluvert öðruvísi tekinn munur langur tími ekki alveg_NEG jafn_NEG mikill_NEG geðveikur_NEG rokkstjörnufílingur gangur groupies tour businn það mynd vera líka töluvert vandaður vel klippa klippa tónleikar heim vera viðtal vinur það skemmtilegur sjá alltaf drekka stella koma náttúrulega grein belgískur bjór
140,141,6,ágætur mynd nógur flottur tæknibrella svolítið spes kafli spes pæling nett dramatískur lokinn fylgja víst standa flottur íburðamikill tæknibrella langur ítarlegur action atriði
141,142,7,maður búinn bíða mynd frekar lengi vera alltaf orðrómur eiga fara búa til vera vesen hafa loksins svolítið sérstakur för mynd byggja bók maður búinn lesa bók ekki oft_NEG gera_NEG reyndar svolítið langt lesa bók halda hafa fylgja vel mjög fyndinn mynd frekar twisted húmor oft chuck palahniukva mjög skrautlegur karakter hætta chuck saga svolítið sérstakur svolítið out there kafli skemmtilegur
142,143,6,rugl brútal mynd kolruglaður lið byggja sannsögulegur atburður fjalla gauur byrja brjálaður fótboltabulla skalli maður verða hardcore drugur gangstas
143,144,6,ágætlega fyndinn nógur þekktur leikari ágætur afþreying
144,145,7,góður mynd áhugaverður pæling líf tilvera flottur myndataka góður leikari magnaður saga s.s. sannur saga
145,146,8,góður spennumynd ekt thriller virkilega spennandi maður vera oft alveg nál bókstaflega on the edge myja seatur vel leikinn fullur góður leikari góður handrit svona mynd vera ekki stútfullur_NEG flottur_NEG tæknibrella_NEG endalaus_NEG action_NEG atriði_NEG þurfa_NEG hafa_NEG vel_NEG skrifa_NEG handrit_NEG gaman sjá jason batemur svona wacky hlutverk
146,147,7,vá klikkaður mynd fyrri mynd bara stanslaus keyrsla tíman endalaus adrenalína rússíbanaferð virkilega fyndinn magnaður myndataka hraður klipping maður hafa sjá síðan ja crank temmilega súr random kafli bara fyndinn mjög brútal stanslaust ofbeldi jason stathamur náttúrulega bara töffari mynd svolítið bátur ýmislegur koma óvart búa ekki sjá_NEG bíómynd_NEG næsta_NEG skemmtilega frumlegur leyti
147,148,6,klikkaður mynd súr fyndinn vandræðalegur brútal frekar random kafli mjög sérstakur grínmynd klikkaður karakter vera sérstaklega fíll gaur michael pea leika denni
148,149,8,virkilega flottur mynd stútfullur klikka flottur tæknibrella alveg óaðfinnanlegur mjög spennandi góður action keyrsla mjög fyndinn kafli simon pegg klikka ekki góður saga góður leikari góður mynd ekt risastór blockbuster
149,150,7,áhugaverður kvikmynd escort stelpa mjög artyindie gerð mur svolítið sérstakur mynd soderbergh nota eiginlega bara náttúrulega lýsing tími setja svolítið öðruvísi svipur mynd vera líka tekinn redone myndavél fáránlega kúl græja skemma ekki mynd_NEG gera_NEG new_NEG york_NEG smá fróðleiksmoll sasha gray leika aðalhlutverk víst actually klámstjarna
150,151,7,harka spenna fínn action sprenging byssubardagi alltaf kapp tími gaman svona spennumynd vera leysa ráðgáta leita vísbending hér þar vera reyndar búinn lesa bók langur munu ekki plottinn_NEG nákvæmlega_NEG þannig_NEG skemma_NEG mikill_NEG fyrir_NEG mynd líta mjög vel mjög vandaður líka toppur leikari
151,152,7,mjög fyndinn mynd steiktur húmor nett feelgoodur mynd skemmtilegur karakter skemmtilegur saga
152,153,2,hreint segja stórkostlegur kvikmyndalistaverk neh frekar slappur leikari vega standa sig handrit vera wack ekki mikill_NEG gangur_NEG hjálpa_NEG mynd_NEG þessi mikill svona bmyndur maður horfa hlæja að
153,154,7,kúl mynd góður thriller flottur myndataka spennandi saga byggja bók elmore leonard jackie brown out sight góður mynd
154,155,8,klikka fyndinn mynd snilld lenda mikill rugl fá maður langur för fyllerí lesa vegas zach galifianaki náttúrulega snillingur leika lang fyndinn persóna hafa aldrei hlæja_NEG jafn_NEG mikið_NEG credit_NEG listi_NEG bara_NEG rugl_NEG koma mjög skemmtilega óvart maður grenja hlátur hafa jafnvel vera ennþá skemmtilegur maður hafa ekki sjá_NEG trailer_NEG áður_NEG vera_NEG náttúrulega_NEG sprenghlægilegur_NEG
155,156,5,frekar silly mynd ágætlega fyndinn kafli slatti cameos
156,157,6,mjög dark mynd skuggalegur thriller tékka aðallega taka jonas kerlund leikstýra gaur leikstýra smack myja bitch upva tónlistarmyndband spun þannig crazy klipping mynd snilld ágætlega spennandi ná aldrei almennilegur_NEG flug_NEG
157,158,7,já segja það ágætur heilalaus afþreyingur söguþráður vera kannski ekki marga_NEG fiska_NEG vanta vega efni grípa maður mynd líta klárlega vel endalaust eyða stuna atriði tæknibralla o.s.frv. style over substance líklega vel við vera vissulega nógur explosions a la michael bay fínn summer blockbuster spennumynd maður hugsa ekki alltof_NEG mikið_NEG nóg_NEG sprenging_NEG byssubardagi vélmaður slá og mega foxa slow motion þurfa ræða frekar fara svona nett taug hafa svona sidekick vélmennir vélmennir alltof mikill hallærislegur oneliners oft frekar lítið fyndinn hafa klárlega mega leggja mikill vinna handrit hafa bæta mynd töluvert
158,159,6,dramatískur mynd alveg gegn fá maður ekki beina_NEG langur_NEG verða_NEG atvinna_NEG glímukapp_NEG vandaður mynd
159,160,7,vá vera stór kjánahrollur sjokkerandi fyndinn finna magnaður crewið hafa ekki vera_NEG drepa_NEG muna_NEG örugglega_NEG ekki mikill_NEG kafli_NEG markmið sacha baron cohen vera náttúrulega ganga fólk gera sannarlega vera algjörlega extreme vera rugl maður eiginlega ennþá sjokkur mynd fara strik fyrstur mínúta líta ekki aftur_NEG svolítið sérstakur vera hneyksla hlæja tími eiginlegur tími
160,161,7,fínn mynd drami fislétta grín áhugaverður persóna góður leikari skemmtilegur samböndtengsl fara spá gaur nýkominn fangelsi ekki vandræði_NEG eigna_NEG nýr_NEG vinur_NEG gott hann hafa mynd vera gjarna lítið spennandi
161,162,7,rugl fyndinn mynd gauruni the whitest kid u know skrifa handrit leikstýra leika aðalhlutverk mjög svipaður húmor skets það algjör bull vitleysa sprenghlægilegur kafli
162,163,7,mjög góður mynd vel gerð vandaður dúndrandi spenna flottur action temmilega stressandi starf aftengi sprengja írak alltaf líf dauður slatti kúla sprenging góður keyrsla klassískur hermynd leyti
163,164,6,nettur thriller ganga ágætur saga svolítið spes slatti drami
164,165,6,klikka scary mynd algjör psycho thriller maður nál mikið tími magnaður spenna hrollvekja dauði alltaf áhugaverður sjá kvikmynd svona fár leikari
165,166,8,hörkugóður mynd fínn spenna góður action brútal kafli flottur myndataka líta vel út vandaður mynd góður leikari áhugaverður saga gaman svona rannsóknarspennumynd vera púsla vísbending bíða spenntur næstur mynd þríleikur gaman sjá svona ferskur kvikmynd norðurlandi
166,167,6,temmilega twisted mynd eiginlega bara fucked upva gaur tveir algjörlega psycho leikari passa mjög vel hlutverk áhugaverður mynd vissa leyti mjög spes ýmislegur óvenjulegur hún ofbeldi draga langur maður halda spenna kímlegur atriði maður geta varla hlæja antifeelgoodur mynd vera vandaður leikari alveg skila maður finna fórnarlamb líta vel út oft stór hluti umhverfi skjannahvítur gera stemmning ennþá mikill psycho
167,168,9,mjög kúl mynd michael maður kunna sko gera action mynd klikkaður byssubardagi líka fáránlegur kúl hljóður byssuskot ótrúlegur bassi titra kafli virkilega flottur mynd glæsilegur myndataka greinilega mikið leggja umhverfi búningur o.s.frv. passa tímabil koma vel út ég gera ráð mynd hafa vera taka stafrænn setja svolítið sérstakur bragur hún vera svolítið hrá kafli smár dogma stemmning þannig sjá vera vera eiginlega bara nota náttúrulegatiltæk birta gera stund vera maður vera horfa heimildamynd gera svolítið raunverulegur toppur leikari johnnyja deppa christian bale vera náttúrulega góður leikari vera gangur núna spennandi saga skemmtilegur eltingaleikur
168,169,7,mjög fyndinn mynd léttur grín
169,170,6,mynd vera vega búa þunnur handrit framúrskarandi leikur bara keyra áfram fullur tæknibrella sprenging slatti þekkja andlit megn mynd vera raun tölvugrafík gera svona mikið tölvugrafík tæknibralla finna hálf lélegur vera augljós vera tölvugrafík vera ekki nógur_NEG eðlilegur_NEG hreyfing_NEG litur vera slatti kjánalegur lína atriði ágæti afþreying ágætlega kúl kafli fínn bardagaatriði
