num,id,review,rating,sentiment
90,91,"Virkilega góð mynd  Pixar kann svo sannarlega að búa til tölvuteiknimyndir sem höfða til ungra sem aldna. Reyndar voru hlutar af myndinni svo raunverulegir að manni fannst maður eiginlega ekki vera horfa á teiknimynd  hún var virkilega flott í alla staði. Sagan var mjög góð og nokkuð fyndin. Síðan var þetta smá ádeilumynd þar sem það var svolítið verið að gagnrýna efnishyggju, leti, o.s.frv. WallE er klárlega ein besta tölvuteiknimynd sem ég hef séð. Skemmtilegt að sjá á IMDb síðunni að þeir notuðu texttospeech forrit sem fylgir með Apple tölvum til að tala fyrir einn karakterinn.",8,Positive
91,92,"Eins og fyrri myndin Night Watch þá er Day Watch svona frekar skrítin  það er kannski bara rússnesk menning sem maður er ekki alveg að tengja við... En hún er mjög flott, greinilega settur töluverður peningur í þessa  tæknibrellur og sviðshönnun mjög flott ..og það var alveg nóg af tæknibrellum. Tónlistin var stundum svolítið óviðeigandi, skar sig svolítið úr  mér finnst að kvikmyndatónlist eigi að passa mjög vel við atriðið, stemmninguna og það sem er að gerast. En þetta er ágæt ævintýramynd  urban fantasy eins og handritshöfundurinn kallar þetta.",6,Positive
92,93,Mjög fyndin mynd. Steve Carell klikkar ekki... Fullt af fínum leikurum. Kúl action atriði. Góð skemmtun.,7,Positive
93,94,"Fáránleg og fyndin mynd. Fáránlega fyndin mynd  ekta Ben Stiller og Jack Black húmor. Síðan er Robert Downey Jr. að slá í gegn eins og svo oft áður. Trailerarnir á undan myndinni eru líka brillíant. Actionpacked grínmynd af bestu gerð  nóg af sprengingum og látum. Persónan sem Tom Cruise leikur er algjör snilld, þótt hann sé persónulega nett klikkaður þá kann hann að svo sannarlega að leika. Alveg skuggalega mikið af öðrum þekktum leikurum í þessari mynd hér og þar...",8,Positive
94,95,"Kúl mynd. Ekta macho actionmynd með hraðskreiðum bílum, gellum, byssum og sprengingum. Formúla sem virkar algjörlega...",7,Positive
95,96,"Vá, súr mynd... : etta er alveg svakaleg stoner mynd  en alveg rugl fyndin. Snilldar karakterar. Fullt af atriðum þar sem maður sprakk úr hlátri. Gott stöff. Síðan var alveg hellingur af action líka  byssur, sprengingar, bílaeltingaleikur og læti.",8,Positive
96,97,"Dísillinn maður, stendur alltaf fyrir sínu ; etta var eiginlega nokkurn veginn það sem ég bjóst við  mindless actionfroða, en fínasta afþreying. Mjög kúl mynd, fullt af sprengingum og action atriðum... Myndin á s.s. að gerast einhvern tíman í framtíðinni og það var áhugavert hvernig þeir sáu framtíðina fyrir sér  ekki mjög björt framtíð. Allt í rugli í AusturEvrópu, stríðsástand og volæði, trúarsöfnuður með hlutabréf sem gekk bara út á að hagnast skot á Scientology? og síðan var stemmningin í New York svolítið svipuð og í Blade Runner  allir skýjakljúfarnir þaknir auglýsingum og neon ljósum. Síðan átti Google allar sjónvarpsstöðvar  alla vega Google lógóið á öllum video feeds. Eitt sem var mjög kúl  Vin Diesel tók út kort sem virtist vera venjulegt stórt road map en síðan zoomaði hann bara inn og færði kortið til með puttunum. Nokkuð kúl  væri fínt að vera með þannig í nánustu framtíð.

Viðbót: Hey, já... síðan þegar myndin var að byrja sá maður á skjánum í risastórum stöfum: Original Music by: Atli rvarsson  Iceland represent! Hann var alveg að standa sig  tónlistin var mjög góð, hjálpaði að skapa töff stemmningu.",6,Positive
97,98,Virkilega fyndin mynd. Coen bræðurnir eru náttúrulega snillingar í að búa til mjög sérstakar og skemmtilegar persónur  skaðar heldur ekki að hafa góða leikara til að leika þessar persónur. Skemmtileg saga  allar persónurnar blönduðust saman í eina ringulreið... Fínasta afþreying til að gleyma kreppunni í smástund ;,8,Positive
98,99,Fín mynd. Klassa leikarar. Nokkuð spennandi á köflum. En ekkert brillíant eða gífurlega frumlegt. hugavert að sjá Dexter lífsspekina útfærða aðeins öðruvísi...,6,Positive
99,100,Mjög töff íslensk action mynd. Virkilega vel gerð. Gott handrit og góðir leikarar. Mjög spennandi á köflum. g vil fá fleiri svona íslenskar myndir...,8,Positive
100,101,"g fílaði Max Payne tölvuleikinni á sínum tíma  hann var kúl og frumlegur. En ég er ekki alveg viss með bíómyndina... mér fannst vanta eitthvað  kannski var það söguþráðurinn sem var að bögga mig, ekki nógu heilstæður, ekki nógu vandað handrit. En það voru alveg nokkur kúl action atriði  byssubardagar, klikkaðar sprengingar, þetta klassíska  og síðan signature bullettime action. g bjóst samt við meiru  meiri action, meiri keyrslu  en þegar ég hugsa út í það var tölvuleikurinn mest megnis drungalegur, spooky og slow  ekkert endalaust action. Myndin var nú ekki alveg beint eftir leiknum, en það er náttúrulega ekki alltaf hægt. að virðist vera erfitt að gera góða bíómynd sem er byggð á tölvuleik.",6,Positive
101,102,Góð action keyrsla... hugaverðar pælingar varðandi hvað tæknin hefur opnað nýjar leiðir til að fylgjast með manni og hvað ríkisstjórnin getur leyft sér með alls konar hryðjuverkalögum. Fullt af kúl action atriðum. Ekta summer blockbuster ..að vetri til.,7,Positive
102,103,"Ekta James Bond  stórar sprengingar, flottir bílar, flottar gellur, slagsmál, bílaeltingaleikar og eitursvalur Bond. Góð action keyrsla.",7,Positive
103,104,"Mjög kúl mynd. Virkilega vel gerð, leit mjög vel út  ekta Ridley Scott mynd. Action atriðin voru mjög flott. Vel leikstýrð... mér fannst satellite kvikmyndatakan nokkuð kúl. Nokkuð gott handrit  áhugaverð saga. Svona MiðAusturlanda myndir eru líka áhugaverðar af því að maður hefur ekkert kynnst þeim heimshluta og það er alltaf gaman að skyggnast aðeins inn í hann. Hani  yfirmaður Jórdanísku leyniþjónustunnar var náttúrulega langflottasti karakterinn  alltaf í fáránlega flottum jakkafötum og mjög yfirvegaður. 

Eitt sem var reyndar að bögga mig örlítið  þegar það var tekið fram að núna værum við á nýjum stað, í nýju landi þá kom alltaf texti fyrir neðan með staðsetningunni. En þetta var bara eins og annar undirtexti en ekki í einhverjum kúl font og með einhverju töff animation eins og ég geri ráð fyrir að sé í útgáfunni sem er sýnd í Bandaríkjunum. Mér finnst eiginlega eins og það sé að fjarlægja smá hluta af myndinni þannig að hún er ekki sýnd eins og leikstjórinn vildi hafa hana. 

Síðan eitt sem ég tók eftir  ný tegund af product placement  þegar það var verið að sýna eitthvað gerast í einhverri tölvu þá hljómuðu ýmis Microsoft hljóð  en það var ekkert annað sem gaf til kynna að verið væri að vinna í Windows. g held alla vega að þetta hafi verið product placement sem Microsoft hefur borgað fyrir  skil ekki af hverju það ætti annars að vera troða inn fullt af Microsoft hljóðum þarna New Mail Notification, Default Beep, etc.. En kannski er það bara ég og nokkrir aðrir sem taka eftir þessu... en undirmeðvitundin hjá öðrum tekur kannski eftir þessu  er það ekki yfirleitt markmiðið með product placement?. But I digress... : Flott og spennandi mynd.",8,Positive
104,105,"Maður er búinn að bíða frekar lengi eftir þessari sjónvarpsmynd. eir ákvaðu að gera þetta af því að skipulagið fór allt í rugl út af verkfalli handritshöfunda. Gerist á  tímum  í rauntíma. Ekta  fílingur  slatti af sprengingum og byssubardögum. En þetta er engin crazy heavyaction mynd  þetta er ennþá bara á sjónvarpsmyndabudget og að vissu leyti takmarkað þar sem allt gerist á rauntíma. En nokkuð gott stöff  hjálpar manni að þrauka aðeins lengur þangað til að  byrjar aftur í janúar. Mér fannst fyndnast þegar þeir ætluðu að pynta Jack Bauer til að fá hann til að tala  Jack Bauer fær sér pyntingar í morgunmat, það myndi virka jafn vel að kalla hann ljótum nöfnum.",7,Positive
105,106,Fínasta grínmynd. Seth Rogen alltaf góður. Hellingur af fyndnum atriðum. Sprenghlægileg á köflum... Nett væmin í lokinn en það er víst partur af Hollywood formúlunni.,7,Positive
106,107,"Já, þú segir það... horfði svona eiginlega óvart á þessa mynd... ætlaði bara að rétta að tékka á henni, sjá hversu mikið rugl þetta væri en síðan horfði ég alltaf meira og meira af henni. g held að Anna Faris hálfnakin og aðrar gellur hafi eitthvað haft með það að segja að ég plataðist alltaf til að horfa á aðeins meira af myndinni... Sæmilega fyndin á köflum en síðan á móti skuggalega kjánalega á köflum. essi mynd er víst framleidd af Adam Sandler þannig að það bregður fyrir nokkrum Sandler regulars eins og Christopher I eat pieces of shit like you for breakfast McDonald. Hugh Hefner og kærusturnar hans fóru líka með leiksigur :",5,Negative
107,108,Temmilega freðin mynd. En nokkuð fyndin  frekar steiktur húmor. Framleidd af Adam Sandler Happy Madison þannig að það var alveg hellingur af Sandler regulars.,5,Negative
108,109,gætlega spennandi mynd. Ekkert brillíant við hana. En áhugaverðar pælingar varðandi hvað það er til mikill sori á netinu  og hvað það er greinilega nægur áhugi fyrir sora.,5,Negative
109,110,Hörku spennumynd. Smá James BondJason Bourne fílingur  Liam Neeson er one mans army að rústa vondu köllunum í París. gætlega þétt action keyrsla... Nokkrir flottir bílaeltingaleikir að hætti Luc Besson. SEMI SPOILER ALERT Skuggalegt að skyggnast inn í þennan mannsalsheim  af því að allt í kvikmyndum er  byggt á raunveruleikanum er það ekki?,8,Positive
110,111,"gæt scifi mynd. gætlega spennandi. Hellingur af tæknibrellum. hugaverðar pælingar varðandi hvað mannkynið er að rústa jörðinni... Mér finnst ég hafa séð áður svona plot varðandi þið eruð að fara svo illa með jörðina að þið eigið ekki skilið að búa hérna  við ætlum að taka hana af ykkur  man bara ekki alveg í hvað mynd... Fifth Element? Kannski smá... War of the Worlds? Hmm... jú, gæti verið. Alltaf gaman að fara á myndir með Jennifer Connelly  hún er alveg ridiculously good looking...",7,Positive
111,112,"Mjög sérstök mynd... quirky, en mjög fyndin. Jack Black í sínum venjulega wacky karakter sem hann gerir alltaf vel og Mos Def að sanna enn og aftur að hann sé ekki bara rappari sem langaði að prófa að vera leikari heldur nokkuð góður leikari. Hefði reyndar mátt sleppa því að hafa Danny Glover smámæltanmálhaltan  var svona örlítið að bögga mig  sá ekki alveg tilganginn með því. Feel good movie alveg í gegn  öll dýrin í skóginum vinir og allir að hjálpast að.",7,Positive
112,113,"Algjör snilld. Fáránlega fyndin mynd  Jim Carrey í essinu sínu. Maður var oft alveg í hláturskasti  það er alltaf hressandi, ekki nógu oft sem bíómyndir eru svona sprenghlægilegar. Jim Carrey svona silly og spontaneous er alveg að gera góða hluti...",9,Positive
113,114,"Mjög kúl mynd. Guy Ritchie virðist vera kominn aftur... Kannski ekki alveg jafn góð og Lock, Stock and Two Smoking Barrels og Snatch  en mjög svöl action mynd með sama gamla Guy Ritchie stílnum, ásamt nokkrum nýjum trickum. Flottar klippingar og töff sjónarhorn. Mjög skemmtilegar persónur og glettilega fyndin á köflum.",7,Positive
114,115,gætlega spennandi mynd. Frekar formúlukennd  ekkert brillíant handrit. Dettur í smá Screameltingaleik í lokinn  enda Wes Craven að leikstýra... Nettur thriller.,6,Positive
115,116,gæt mynd. Var ekki að fíla söguna í tætlur... Mjög flott myndataka  fullt af skemmtilegum loftmyndatökum...,6,Positive
116,117,Fínasta hryllingsmynd. Spennan stigmagnast og síðan nokkuð klassískur eltingaleikur. Nettur húmor í gangi inn á milli...,6,Positive
117,118,"Fucking creepy mynd. Crazy, psycho hrollvekja með fullt af spennuthriller og bú! atriðum...",7,Positive
118,119,The Onion er snilldar síða  oft með mjög fyndnar fake fréttir og video klippurnar þeirra eru líka algjör snilld. essi mynd er svona blanda af hinum ýmsu sketsum og er nokkuð fyndin. En ekkert rosalega mikið af sprenghlægilegum atriðum. essi mynd var líka til smá vandræða  var fyrst tekin upp  en endaði með að vera gefin út straighttoDVD árið . Meira á Wikipedia,6,Positive
119,120,Nokkuð fyndin. Breskur húmor. Skemmtileg vitleysa.,6,Positive
120,121,"Sérstök mynd... frekar artý og eiginlega svolítið abstrakt. Sérstakur stíll yfir henni  þar sem myndin er um blindu og blint fólk þá eru senur oft mjög hvítar, eiginlega overexposed. 

Mjög vel gerð mynd, lítur vel út, slatti af þekktum leikurum... ekta svona listræn mynd sem leikarar vilja taka þátt í af því að það er svo kúl að taka þátt í svona öðruvísi myndum. 

g er ekki alveg viss hvar hún átti að gerast  eiginlega eins og hún átti að gerast í framtíðinni... partar af henni voru eins og þetta væri Tókíó, partar eins og New York og partar eins og Brasilía... allir töluðu ensku einstaka talaði líka spænsku og umferðarskilti voru á ensku en samt voru bílnúmerin alls ekki bandarísk, frekar evrópsksuðuramerísk... Ah, ok... skv. Wikipedia: The producers were able to acquire rights with the condition that the film would be set in an unrecognizable city.  kúl. 

Nokkuð áhugaverðar pælingar varðandi hversu mikið lífið manns breytist þegar maður verður allt í einu blindur.",8,Positive
121,122,"hugaverðar pælingar í þessari mynd sem er byggð á stemmningunni í London eftir sprengingarnar ... Enginn frábær leikur í gangi og síðan var tónlistinn ekki alveg nógu góð  ekki nógu passandi, aðeins of s og kæfði stundum samtöl. En ágætlega spennandi á köflum.",5,Negative
122,123,Mjög góð mynd. Drama alveg í gegn. Mjög góður leikur. Flott mynd  góð leikstjórn og flott cinematography. hugaverð saga  maður fær svona smátt og smátt að vita hvað er í rauninni í gangi og afhverju.,8,Positive
123,124,Týpísk zombiemynd. Reyndar með súper zombies sem hlaupa hratt og geta stokkið hátt. Frekar þunnt handrit. gæt spenna inn á milli samt...,5,Negative
124,125,Klassísk bull og vitleysa... en mjög fyndin. Litli svarti strákurinn var algjör snillingur  bad ass gaur. Maður þarf greinilega að fara að LARPa  hörku fjör ;,6,Positive
125,126,"Uh, yeah... Alltaf eitthvað sjarmerandi við New York myndir.",5,Negative
126,127,Temmilega indiearty mynd... nokkuð fyndin. hugaverð mynd með áhugaverðum titli.,6,Positive
127,128,"Pjúra geðveiki... Fylgst með Justice í  daga á meðan þeir eru að túra NorðurAmeríku. Gaspard og Xavier alveg að taka rokkstjörnupakkann á þetta. Frekar hraðar klippingar  stundum er eins og maður sé bara að horfa á mjög langt tónlistarmyndband. Byssubrjálaði tour managerinn þeirra, Bouchon er líka frekar sérstakur karakter.",7,Positive
