,id,rating,review
253,255,5,"Fín mynd. Klassísk löggumynd að ýmsu leyti. Ekkert geðveikt krassandi fyrri partinn en það var góð keyrsla í lokinn, góð spenna. Sögurnar persónurnar tengdust ekkert mjög mikið nema alveg í lokinn. Fær mann ekki beint til að vilja vera lögga í Brooklyn  persónurnar eru allar í ruglinu."
254,256,7,Góð mynd. Mjög brútal. Bresk framleiðsla  ekki þessi týpíski Hollywood bragur. Vel gerð. Flott landslag  minnti smá á íslenskt landslag. Mögnuð bardagaatriði  blóð út um allt. Fín saga.
255,257,7,Virkilega fyndin mynd  fullt af sprenghlægilegum atriðum. Skemmtilegt rugl. Mjög skrautleg og skemmtileg persóna þessi Aldous Snow Russell Brand. Nóg af cameos.
256,258,6,Kúl mynd. Michael Caine alveg badass. Brútal. Skugglegt ástand í þessu breska ghetto  breskir krakkagangstas eru kolruglaðir.
257,259,4,Frekar kjánaleg mynd. Alveg slatti af atriðum þar sem manni brá  en maður hló líka ótrúlega oft aðeins of silly fyrir hryllingsmynd. gætlega spennandi en alveg formúluhryllingsmynd. Kannski að maður horfi á upprunalegu myndina til að bera saman...
258,260,7,"Gott fjör. Mjög skemmtileg mynd. Pixar kunna þetta. Margar skemmtilegar persónur. Stuttmyndin á undan, Day  Night, var líka mjög skemmtileg. Sá þetta í D en maður var ekkert mjög mikið var við auka D effect  ekki eins mikið og þegar maður sá Avatar. En hún leit mjög vel út."
259,261,7,Kúl mynd. Gott action. Góð skemmtun. g hef ekki séð The ATeam ennþá en út frá trailernum þá held ég að plottið sé að hluta til svipað  Teymi af sérsveitamönnum sem eru útskúfaðir og þurfa að bjarga sér sjálfir til að hreinsa mannorð sitt með ýmsum extreme aðferðum.
260,262,5,Allt í lagi action á köflum. Ekki vel leikin og handritið frekar þunnt. Frekar kjánaleg.
261,263,7,"Gott action. Nóg af ofbeldi. Blóðugu ofbeldi. Fín spenna. Töff persónur. Kúl mynd, en ekkert meistaraverk."
262,264,8,Mögnuð mynd. Virkilega flott og vel gerð. Góðir leikarar. Góð spenna  fullt af mjög töff atriðum. Skemmtilegar og áhugaverðar pælingar varðandi drauma. Fær mann til að hugsa  alls ekki heilalaus mynd þar sem maður hallar sér aftur og gónir. Gaman af svona frumlegum myndum. hugaverð sagaplot  skemmtilegur heimurheimar sem þetta gerist í. Tónlistin var líka mjög kúl  Hans Zimmer alveg að standa sig  skapaði virkilega flotta stemningu.
263,265,8,"Mjög kúl mynd. Hörku action  góð keyrsla. Nóg af byssubardögum, sprengingum, bílaaction, slagsmálum und zo weiter. Mjög spennandi. Fínasta handritplot. Maður fær heldur aldrei leið á því að horfa á Angelina Jolie ; Hún stendur sig alltaf vel í svona action hlutverkum þar sem hún þarf að lemja frá sér og munda byssur."
264,266,9,"vílík snilld! vílíkar sprengingar! vílíkt testosterón! etta er alveg mögnuð mynd. Annað eins safn af vöðvabúntum, hasarhetjum og harðhausum hefur ekki sést. g mæli með að fara á powersýningu  krafturinnbassinn í þessum byssum og sprengingum er algjör snilld. Virkilega góð skemmtun  rússíbani af sprengingum og byssubardögum. Nett fyndin líka á köflum vísvitandi eða ekki. að þarf varla að nefna að með svona mynd býst maður við ekki við mjög innihaldsríku handriti eða einhverjum stórleik."
265,267,6,Fínasta action. Smá kjánalegcheesy á köflum. Handritið hefði getað verið betra. Ekkert fáránlega vel leikin.
266,268,7,Fyndið rugl. Góð skemmtun. Random vitleysa. Var að fíla animation senurnar.
267,269,8,"Mjög fyndin mynd. Sprenghlægileg á köflum. Frumleg  mjög skemmtilegir og flottir effectar og flottur stíll á henni. Nóg af skemmtilegum og flottum bardagaatriðum. Hellingur af þekktum leikurum. Nett súr á köflum  ok, köllum þetta frjótt ímyndunarafl :"
268,270,5,Handritið var ekki alveg nógu solid. Frekar skrítið á köflum  flæðið var stundum ekki alveg að meika sense. Ekkert mjög vel leikin. gæt spenna.
269,271,5,"Eltingaleikur inni í lokuðu rými  öll myndin gerist s.s. inni í einni byggingu. hugavert setupplot  samt ekkert gífurlega bitastætt handrit, að mörgu leyti frekar basic. gætlega spennandi á köflum. hugavert samansafn af leikurum."
270,272,6,"Mikið drama. gæt spenna. Nasty pyntingar. Brútal. Svona að vissu leyti ádeila á þær aðferðir sem er beitt á suma fanga til að fá þá til að tala  siðferði, mannréttindi, hversu langt er hægt að ganga á meðan maður réttlætir að það sé verið að bjarga milljónum manna? Fínir leikarar."
271,273,5,hugaverð mynd. Góðir leikarar. Sum atriði voru frekar skrítinsúr.
272,274,7,"Meira ruglið : Klassískt Adam McKay og Will Ferrel stöff. Mjög fyndin og ágætlega spennandi. Fín action atriði inn á milli. Mark Wahlberg og Will Ferrell voru fínt teymi. Mér fannst drinking with Terry Hoitz atriðið mjög kúl  skemmtilega útfært. Nett ádeila á bankahruniðcredit collapse og öll þessi bailout og bónusa. að er atriði alveg í lokinn eftir allan kreditlistann, ágætlega fyndið."
273,275,8,"Mjög kúl mynd. Virkilega gott action  góð keyrsla. Góð spenna  zombies sem birtast upp úr þurru kemur alveg adrenalíninu af stað. Leit virkilega vel út  mikið lagt í hana, vönduð. Vissulega slatti af tölvugrafík, sem kom mjög vel út. D effectinn var líka alveg að virka, mjög vel útfærður og nýttur til fullustu í mörgum atriðum. Mjög gaman að þessu, góð afþreying."
274,276,6,"Alltaf gaman að horfa á svona klassíker. Myndin var mjög fyndin  ekki viss um að hún hafi átt að vera það : OK, jú, hún átti kannski stundum að vera fyndin. gætis kímni í gangi. En stundum var hún bara fyndin af því að hún var kjánaleg. vílík bardagaatriði. Fullt af gullmolum, eins og: I couldnt be fonder of you if you were my own son. But, well, if you lose a son, its possible to get another. Theres only one Maltese Falcon.. Góð keyrsla, en stundum datt maður smá út úr var ekki alveg að fatta. Leikurinn var stundum ekki alveg í hæsta gæðaflokki. En þetta er mynd sem sannir kvikmyndaunnendur vilja ekki missa af :"
275,277,6,Voða ljúf mynd. Nokkuð fyndin. Audrey Hepburn er alveg mega sæt... etta var fyrsta myndin hennar þar sem hún var í stóru hlutverki og hún gerði sér lítið fyrir og tók heim skarinn fyrir þetta hlutverk. Líklega hægt að flokka þetta sem rómantíska grínmynd en Gregory PeckJoe Bradley var nett creepystalkerish í byrjun ;
276,278,7,Mjög góð mynd. Gott handrit  skemmtilegar tilvísanir og endurtekningar eins konar staðlar.... Frekar symbólísk mynd. hugaverðar persónur. Nokkuð fyndin á köflum stundum af því að hún var svo súr. Flott myndatakasjónarhorn. Mjög róleg og hæg mynd. Nokkuð arty. Fyrsta og eina? myndin sem ég sá á RIFF .
277,279,6,Algjört rugl  vitleysa alveg í gegn. En mjög fyndin sprenghlægileg á köflum. Annað væri nú skrítið með Steve Carell í aðalhlutverki. Fullt af þekktum og fyndnum leikurum í aukahlutverkum...
278,280,7,"Mjög góð mynd. Mjög solid  gott handrit, góðir leikarar, vel gerð... Spennandi. Gott action."
279,281,8,"Virkilega góð mynd. Mjög áhugavert að skyggnast aðeins inn í bakgrunnsögu Facebook. Góðir leikarar. Spenna, drama og lúmskt fyndin á köflum. Tónlistin var algjör snilld  Trent Reznor er svo sannarlega með þetta á hreinu. Whoa! Armie Hammer lék báða tvíburana  did not see that coming... Tvíburarnir voru snillingar  góðar persónur."
280,282,6,"Mjög áhugaverð mynd um uppruna og baráttu Apple og Microsoft. Mikið af atburðum og ákvörðunum krúsíal viðskiptatækifæri sem fyrirtæki gripu eða misstu af sem breyttu heiminum. Líka skemmtilegt að sjá þessa mynd núna, þegar hlutirnir hafa breyst töluvert. Nokkuð merkilegt að bæði í þessari mynd og The Social Network er mikið drama í kringum að fólk er að stela hugmyndum eða fá lánað frá öðrum  er það eina leiðin til að verða risastór? ;"
281,283,7,"Mjög góð mynd. Leit vel út kúl áferðfiltereitthvað. Gott handrit. Góðir leikarar  El JefeMiguel var töffari, samt kannski aðeins of góðhjartaður fyrir götustrák ; Spennandi. Stundum gleymdi ég að ég væri að horfa á mynd eftir Baltasar Kormák, fannst einhvern veginn að Tony Scott eða einhver bandarískur leikstjóri væri á bakvið þetta  s.s. mjög vel leikstýrð. Baltasar er alveg að meika það. Mikið af siðferðislegum spurningum... siðferðislega ögrandi mynd ; Drama. Smá ádeila í gangi..."
282,284,5,Tók smá tíma að komast inn í ryþmann á myndinni... Svona gamlar eru allt öðruvísi byggaðar upp en þær myndir sem maður horfir á vanalega. gætlega fyndin inn á milli viljandióviljandi?. Dramaátök. hugaverð mynd að ýmsu leyti... etta er svona mynd sem maður verður eiginlega að horfa á ef maður á að kalla sig kvikmyndaunnenda  er oft á topplistum yfir bestu kvikmyndir sem gerðar hafa verið. g veit nú ekki alveg hvort ég sé sammála því... ég myndi alla vega ekki setja hana í topp  skemmtilegustu myndir sem ég hef séð né topp . Mér fannst svona mórall myndarinnar vera að peningar fáránlega mikið af þeim veita þér ekki endilega hamingju. gætlega vel leikstýrð  nokkur flott skot. etta var víst í fyrsta skipti sem megnið af aðalleikurunum léku í kvikmynd  samt allt í lagi leikur í gangi.
283,285,8,vílík snilld. Nettur splatter. Virkilega fyndin  ég var algjörlega í kasti eftir eitt atriðið. Nett rugl á köflum. Bmynd blóð og brjóst í hæsta gæðaflokki. Fullt af góðum leikurum. Danny Trejo er bara svalur. Gott action  nóg af því. Handritið var frekar takmarkað  það er svosem óþarfi að vera með snilldar handrit fyrir svona mynd. Slatti af góðum oneliners.
284,286,6,Fyndið rugl. Zach Galifianakis er alltaf góður. Mér dettur ekkert meira í hug til að segja... Fínasta afþreying.
285,289,7,hugaverð mynd. Sækó thriller. Siðferðislega ögrandi. Góðir leikarar. Svipað og með myndina Unthinkable þá er þetta ádeila á hversu langt er hægt að ganga í stríðinu gegn hryðjuverkum... Myndir sem gerast í svona takmörkuðu rými eru alltaf sérstakar. Smá indie bragur yfir þessari mynd. Nokkuð vel skrifuð. Spennandi.
286,290,6,Mjög spennandi. Vel leikstýrð  ég fíla svona hraðar klippingar þar sem myndavélin er á fullu eins og Tony Scott er þekktur fyrir. Fínasta afþreying.
287,291,8,"Virkilega góð mynd. Mjög fyndin. Afbragðs leikarar  Bruce Willis ennþá harður, Helen Mirren mjög töff og John Malkovich var að gera góða hluti sem klikkaði gaurinn. Skemmtilegar persónur. Góð spenna, gott action  flott bardagaatriði, nóg af sprengingum... Flott myndataka og vel klippt. Eitt svalasta atriði sem ég hef séð í bíómynd  ég gjörsamlega missti mig þetta var svo töff sprenghlægilegt líka af því að þetta kom svo mikið á óvart."
288,292,6,"Algjört rugl. En mjög fyndið rugl  mörg sprenghlægileg atriði. En líka mörg mjög súrógeðslegsjokkerandi atriði  stundum leið mann bara illa. Að þeir skuli gera sér þetta... en sumir gera greinilega ýmislegt fyrir rétta upphæð. D tæknin var oft að virka mjög vel  kom mjög vel út. g var sérstaklega að fíla high speed camera atriðin  rammar á sekúndu í slomo  sum voru eiginlega listaverk, mjög töff. g hef sjaldan hlegið jafn mikið yfir byrjunarcreditlista :"
289,293,6,"Drama  spenna. Mjög spennandi. Mikið drama. Virkilega solid mynd  góðir leikarar, gott handrit, vel leikstýrð... Vönduð mynd."
290,294,6,Fínasta mynd. Nokkuð fyndin á köflum. Frekar flottar tæknibrellur miðað við að þessi mynd var gerð . gætlega áhugaverð saga. g væri til í að sjá Shes Alive! Creating the Bride of Frankenstein  örugglega mjög fróðlegt.
291,295,7,Góð mynd. Gott action. Góð spenna. Frændi minn Dwayne  copyright bj stendur sig alltaf vel sem harðjaxl. Fullt af þekktum leikurum. Flott myndataka. Töff mynd.
292,296,5,gætlega fyndin. Ekkert brjálæðislega gott handrit  leikurinn var heldur ekki í toppklassa. Gerist um jól en ekki mjög jólaleg. Eins og með margar gamlar myndir þá var flæðið frekar hægt  ekki klippt á  sek fresti ;
293,297,6,Fínasta afþreying. Ekta poppkornsmyndsumarsmellur... gætis action og nokkuð fyndin á köflum. Alveg óþarfi að taka svona myndir alltof hátíðlega.
294,298,5,gætlega fyndin og spennandi. En svolítið skrítin  fyrsta finnska kvikmynd sem ég sé. Alltaf áhugavert að horfa á svona öðruvísi myndir  öðruvísi stíll og stemning en maður er vanur. Skrautlegar persónur. Frekar stutt. Smá kjánaleg á köflum.
295,299,7,Góð mynd. Mjög fyndin og skemmtileg. Skemmtilegar persónur. Frakkarnir geta verið svo krúttlegir.
296,300,5,gætis afþreying. Frekar mikið léttmeti  upplagt svona í nýársþynnkunni ;
297,301,5,gætlega spennandi... En ekkert fáránlega frumleg.
298,302,7,Mjög góð mynd. hugaverð að ýmsu leyti  sjá hvernig þetta þróaðist hvernig mismunandi aðilarstofnanir fréttu af  og hvernig þær brugðust við. Tók smá á að horfa á seinni partinn. Vel gerð mynd.
299,303,8,"Mjög góð mynd. Leit virkilega vel út  neon festival  allt mjög flott. Tónlistin var snilld  Daft Punk kunna þetta alveg  skapaði mjög góða stemningu. Clu stafræni, ungi Jeff Bridges var mjög creepy  nett uncanny valley dæmi. Gott action, náttúrulega klikkaðar tæknibrellurtölvugrafík. Mikið af mjög kúlflottum atriðum."
300,304,5,Sjúk hryllingsmynd. Mjög spennandi  maður var alveg á tánum á köflum.
301,305,5,"Minnir smá á Garden State  en alls ekki jafn góðkrúttleg og alls ekki jafn góð tónlist  gellan er engan veginn jafn falleg og Natalie Portman. 

fugt við Garden State þá fór Roger Greenberg Ben Stiller frá Austurströndinni til Vesturstrandarinnar eftir mikið áfall og er að reyna finna sig í lífinu.

Ekki alveg nógu solid  vantaði eitthvað upp á að halda þessu saman... gætlega fyndin inn á milli. Mikið af persónum í ruglinu."
302,306,6,Fín mynd. gætlega fyndin og spennandi á köflum. Stundum ekki alveg nógu sannfærandi. að er alltaf skemmtilegt að horfa á kvikmyndir sem eru teknar upp í borgum sem maður hefur verið í...
303,307,6,Nokkuð fyndin mynd. Fínasta afþreying.
304,308,6,Grín actionmynd. Nokkuð kjánaleg á köflum og handritiðleikurinn var ekki alveg í hæsta gæðaflokki  en stundum var bara fyndið jafnvel sprenghlægilegt hvað hún var kjánaleg. Smá Bmynda fílingur. Nokkur kúl action atriði. Fínasta afþreying  ef maður tekur þessu ekki of alvarlega ;
305,309,5,gætlega fyndin. Smá kjánaleg á köflum. Léttmeti.
306,310,6,Góð mynd. Krúttindieteenage drama. Erfitt að vera til. Smá Juno fílingur. Indie tónlist. Góðir leikarar. Góðáhugaverð saga.
307,311,5,gætlega fyndin. Smá kjánaleg á köflum
308,312,6,Stútfullt af góðum leikurum. Mikið af grófu ofbeldi. Maður hefur alveg séð rómantískari myndir ;
309,313,6,Mjög fyndin mynd. Slatti af sprenghlægilegum atriðum. Voða klassísk rómantísk gamanmynd. Dolph Lundgren persónan var sérstaklega fyndin.
310,314,6,Góð mynd. Mikil kímni. Spennandi. Skemmtilega kjánaleghallærisleg á köflum.
